PMID,Title,Exclusion,Code Available,Data Available,Repository Link,Comments,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
36535217,Minimizing the effect of white matter lesions on deep learning based tissue segmentation for brain volumetry,,,,,,"Clèrigues A, Valverde S, Salvi J, Oliver A, Lladó X.",Comput Med Imaging Graph. 2023 Jan;103:102157. doi: 10.1016/j.compmedimag.2022.102157. Epub 2022 Dec 13.,Clèrigues A,Comput Med Imaging Graph,2023,2022/12/19,,,10.1016/j.compmedimag.2022.102157
37817668,Sex-dependent alterations in hippocampal connectivity are linked to cerebrovascular and amyloid pathologies in normal aging,,,,,,"Schweitzer N, Li J, Thurston RC, Lopresti B, Klunk WE, Snitz B, Tudorascu D, Cohen A, Kamboh MI, Halligan-Eddy E, Iordanova B, Villemagne VL, Aizenstein H, Wu M.",Alzheimers Dement. 2024 Feb;20(2):914-924. doi: 10.1002/alz.13503. Epub 2023 Oct 11.,Schweitzer N,Alzheimers Dement,2024,2023/10/11,PMC10916980,NIHMS1934601,10.1002/alz.13503
36929207,Altered temporoparietal junction activity during reflected self-evaluation in sub-clinical depression,,,,,,"Lou Y, Chen S, Hu G, Astikainen P, Otieno-Leppänen SCSA, Lei Y, Leppänen PHT.",Cereb Cortex. 2023 Jun 8;33(12):7553-7563. doi: 10.1093/cercor/bhad060.,Lou Y,Cereb Cortex,2023,2023/03/17,,,10.1093/cercor/bhad060
37352911,Neural activation to peer acceptance and rejection in relation to concurrent and prospective depression risk in adolescent and pre-adolescent girls,,,,,,"Stroud LR, Morningstar M, Vergara-Lopez C, Bublitz MH, Lee SY, Sanes JN, Dahl RE, Silk JS, Nelson EE, Dickstein DP.",Biol Psychol. 2023 Jul;181:108618. doi: 10.1016/j.biopsycho.2023.108618. Epub 2023 Jun 21.,Stroud LR,Biol Psychol,2023,2023/06/23,PMC10530136,NIHMS1916968,10.1016/j.biopsycho.2023.108618
37434487,"Association of Cortico-Striatal Engagement During Cue Reactivity, Reappraisal, and Savoring of Drug and Non-Drug Stimuli With Craving in Heroin Addiction",,,,,,"Huang Y, Ceceli AO, Kronberg G, King S, Malaker P, Parvaz MA, Alia-Klein N, Garland EL, Goldstein RZ.",Am J Psychiatry. 2024 Feb 1;181(2):153-165. doi: 10.1176/appi.ajp.20220759. Epub 2023 Jul 12.,Huang Y,Am J Psychiatry,2024,2023/07/12,,,10.1176/appi.ajp.20220759
36617993,An event-based magnetoencephalography study of simulated driving: Establishing a novel paradigm to probe the dynamic interplay of executive and motor function,,,,,,"Walshe EA, Roberts TPL, Ward McIntosh C, Winston FK, Romer D, Gaetz W.",Hum Brain Mapp. 2023 Apr 1;44(5):2109-2121. doi: 10.1002/hbm.26197. Epub 2023 Jan 8.,Walshe EA,Hum Brain Mapp,2023,2023/01/09,PMC9980886,,10.1002/hbm.26197
37800467,Neural correlates of cognitive control deficits in pediatric mild traumatic brain injury,,,,,,"van der Horn HJ, Dodd AB, Wick TV, Robertson-Benta CR, McQuaid JR, Hittson AK, Ling JM, Zotev V, Ryman SG, Erhardt EB, Phillips JP, Campbell RA, Sapien RE, Mayer AR.",Hum Brain Mapp. 2023 Dec 1;44(17):6173-6184. doi: 10.1002/hbm.26504. Epub 2023 Oct 6.,van der Horn HJ,Hum Brain Mapp,2023,2023/10/06,PMC10619369,,10.1002/hbm.26504
36640947,A characterization of the neural representation of confidence during probabilistic learning,,,,,,"Bounmy T, Eger E, Meyniel F.",Neuroimage. 2023 Mar;268:119849. doi: 10.1016/j.neuroimage.2022.119849. Epub 2023 Jan 12.,Bounmy T,Neuroimage,2023,2023/01/14,,,10.1016/j.neuroimage.2022.119849
37751437,Are there dedicated neural mechanisms for imitation? A study of grist and mills,,,,,,"Renner E, Xie Y, Subiaul F, Hamilton AFC.",PLoS One. 2023 Sep 26;18(9):e0291771. doi: 10.1371/journal.pone.0291771. eCollection 2023.,Renner E,PLoS One,2023,2023/09/26,PMC10522020,,10.1371/journal.pone.0291771
36503160,Stress disrupts insight-driven mnemonic reconfiguration in the medial temporal lobe,,,,,,"Grob AM, Milivojevic B, Alink A, Doeller CF, Schwabe L.",Neuroimage. 2023 Jan;265:119804. doi: 10.1016/j.neuroimage.2022.119804. Epub 2022 Dec 9.,Grob AM,Neuroimage,2023,2022/12/12,PMC9878442,,10.1016/j.neuroimage.2022.119804
36852587,Neural substrates of verbal memory impairment in schizophrenia: A multimodal connectomics study,,,,,,"Tranfa M, Iasevoli F, Cocozza S, Ciccarelli M, Barone A, Brunetti A, de Bartolomeis A, Pontillo G.",Hum Brain Mapp. 2023 May;44(7):2829-2840. doi: 10.1002/hbm.26248. Epub 2023 Feb 28.,Tranfa M,Hum Brain Mapp,2023,2023/02/28,PMC10089087,,10.1002/hbm.26248
38035651,MR myelin imaging in multiple sclerosis: A scoping review,,,,,,"Khormi I, Al-Iedani O, Alshehri A, Ramadan S, Lechner-Scott J.",J Neurol Sci. 2023 Dec 15;455:122807. doi: 10.1016/j.jns.2023.122807. Epub 2023 Nov 26.,Khormi I,J Neurol Sci,2023,2023/11/30,,,10.1016/j.jns.2023.122807
37657721,Diagnostic pitfalls in patients referred for arrhythmogenic right ventricular cardiomyopathy,,,,,,"Sampognaro JR, Gaine SP, Sharma A, Tichnell C, Murray B, Shaik Z, Zimmerman SL, James CA, Gasperetti A, Calkins H.",Heart Rhythm. 2023 Dec;20(12):1720-1726. doi: 10.1016/j.hrthm.2023.08.035. Epub 2023 Aug 30.,Sampognaro JR,Heart Rhythm,2023,2023/09/01,,,10.1016/j.hrthm.2023.08.035
36780835,Pre- and post-task resting-state differs in clinical populations,,,,,,"Lor CS, Zhang M, Karner A, Steyrl D, Sladky R, Scharnowski F, Haugg A.",Neuroimage Clin. 2023;37:103345. doi: 10.1016/j.nicl.2023.103345. Epub 2023 Feb 8.,Lor CS,Neuroimage Clin,2023,2023/02/13,PMC9925974,,10.1016/j.nicl.2023.103345
36513350,Function without feeling: neural reactivity and intercommunication during flexible motor adjustments evoked by emotional and neutral stimuli,,,,,,"Kaiser J, Gentsch A, Rodriguez-Manrique D, Schütz-Bosbach S.",Cereb Cortex. 2023 May 9;33(10):6000-6012. doi: 10.1093/cercor/bhac478.,Kaiser J,Cereb Cortex,2023,2022/12/13,,,10.1093/cercor/bhac478
38104851,Identifying the joint signature of brain atrophy and gene variant scores in Alzheimer's Disease,,,,,,"Cruciani F, Aparo A, Brusini L, Combi C, Storti SF, Giugno R, Menegaz G, Boscolo Galazzo I; Alzheimer’s Disease Neuroimaging Initiative.",J Biomed Inform. 2024 Jan;149:104569. doi: 10.1016/j.jbi.2023.104569. Epub 2023 Dec 15.,Cruciani F,J Biomed Inform,2024,2023/12/17,,,10.1016/j.jbi.2023.104569
36156119,Learning whom to cooperate with: neurocomputational mechanisms for choosing cooperative partners,,,,,,"Jin T, Zhang S, Lockwood P, Vilares I, Wu H, Liu C, Ma Y.",Cereb Cortex. 2023 Apr 4;33(8):4612-4625. doi: 10.1093/cercor/bhac365.,Jin T,Cereb Cortex,2023,2022/09/26,,,10.1093/cercor/bhac365
37062160,Task difficulty modulates age-related differences in functional connectivity during word production,,,,,,"Zhang H, Diaz MT.",Brain Lang. 2023 May;240:105263. doi: 10.1016/j.bandl.2023.105263. Epub 2023 Apr 14.,Zhang H,Brain Lang,2023,2023/04/16,PMC10164070,NIHMS1893089,10.1016/j.bandl.2023.105263
37036655,Response assignment influences visual recognition,,,,,,"Kang M, Norman M, Becker A, Zhou W, Wang T, Xuan S, Glass A.",Atten Percept Psychophys. 2023 May;85(4):1179-1198. doi: 10.3758/s13414-023-02702-8. Epub 2023 Apr 10.,Kang M,Atten Percept Psychophys,2023,2023/04/10,,,10.3758/s13414-023-02702-8
37079157,Neural and behavioral effects of parent training on emotion recognition in mothers rearing children with attention-deficit/hyperactivity disorder,,,,,,"Makita K, Yao A, Shimada K, Kasaba R, Fujisawa TX, Mizuno Y, Tomoda A.",Brain Imaging Behav. 2023 Aug;17(4):436-449. doi: 10.1007/s11682-023-00771-9. Epub 2023 Apr 20.,Makita K,Brain Imaging Behav,2023,2023/04/20,PMC10435396,,10.1007/s11682-023-00771-9
37595482,Brain structure and function in the fourth decade of life after extremely low birth weight: An MRI and EEG study,,,,,,"Mathewson KJ, Beaton EA, Hobbs D, Hall GBC, Schulkin J, Van Lieshout RJ, Saigal S, Schmidt LA.",Clin Neurophysiol. 2023 Oct;154:85-99. doi: 10.1016/j.clinph.2023.06.006. Epub 2023 Jun 28.,Mathewson KJ,Clin Neurophysiol,2023,2023/08/18,,,10.1016/j.clinph.2023.06.006
36878966,Mechanisms underlying capsulotomy for refractory obsessive-compulsive disorder: neural correlates of negative affect processing overlap with deep brain stimulation targets,,,,,,"Cui H, Zhang Y, Zhao Y, Zhao Y, Ding Q, Chen R, Manssuer L, Zhang C, Liu W, Li D, Sun B, Voon V.",Mol Psychiatry. 2023 Jul;28(7):3063-3074. doi: 10.1038/s41380-023-01989-1. Epub 2023 Mar 6.,Cui H,Mol Psychiatry,2023,2023/03/06,PMC10615758,,10.1038/s41380-023-01989-1
37978320,Negative emotion reduces the discriminability of reward outcomes in the ventromedial prefrontal cortex,,,,,,"Chakravarthula LNC, Padmala S.",Soc Cogn Affect Neurosci. 2023 Nov 20;18(1):nsad067. doi: 10.1093/scan/nsad067.,Chakravarthula LNC,Soc Cogn Affect Neurosci,2023,2023/11/18,PMC10661064,,10.1093/scan/nsad067
35775370,Prefrontal-cerebellar dynamics during post-success and post-error cognitive controls in major psychiatric disorders,,,,,,Cao H.,Psychol Med. 2023 Aug;53(11):4915-4922. doi: 10.1017/S0033291722001829. Epub 2022 Jul 1.,Cao H,Psychol Med,2023,2022/07/01,,,10.1017/S0033291722001829
37605612,The restoration ability of a short nap after sleep deprivation on the brain cognitive function: A dynamic functional connectivity analysis,,,,,,"Xu Z, Chang Y, Guo F, Wang C, Chai N, Zheng M, Fang P, Zhu Y.",CNS Neurosci Ther. 2024 Feb;30(2):e14413. doi: 10.1111/cns.14413. Epub 2023 Aug 22.,Xu Z,CNS Neurosci Ther,2024,2023/08/22,PMC10848048,,10.1111/cns.14413
37960589,Deep Learning Framework for Liver Segmentation from T(1)-Weighted MRI Images,,,,,,"Hossain MSA, Gul S, Chowdhury MEH, Khan MS, Sumon MSI, Bhuiyan EH, Khandakar A, Hossain M, Sadique A, Al-Hashimi I, Ayari MA, Mahmud S, Alqahtani A.",Sensors (Basel). 2023 Nov 1;23(21):8890. doi: 10.3390/s23218890.,Hossain MSA,Sensors (Basel),2023,2023/11/14,PMC10650219,,10.3390/s23218890
37126501,Neurocomputational mechanisms underlying fear-biased adaptation learning in changing environments,,,,,,"Wang Z, Nan T, Goerlich KS, Li Y, Aleman A, Luo Y, Xu P.",PLoS Biol. 2023 May 1;21(5):e3001724. doi: 10.1371/journal.pbio.3001724. eCollection 2023 May.,Wang Z,PLoS Biol,2023,2023/05/01,PMC10174591,,10.1371/journal.pbio.3001724
38066069,Experience sampling reveals the role that covert goal states play in task-relevant behavior,,,,,,"Mckeown B, Strawson WH, Zhang M, Turnbull A, Konu D, Karapanagiotidis T, Wang HT, Leech R, Xu T, Hardikar S, Bernhardt B, Margulies D, Jefferies E, Wammes J, Smallwood J.",Sci Rep. 2023 Dec 7;13(1):21710. doi: 10.1038/s41598-023-48857-0.,Mckeown B,Sci Rep,2023,2023/12/08,PMC10709616,,10.1038/s41598-023-48857-0
37932043,Physical Body Orientation Impacts Virtual Navigation Experience and Performance,,,,,,"Moon HJ, Wu HP, De Falco E, Blanke O.",eNeuro. 2023 Nov 27;10(11):ENEURO.0218-23.2023. doi: 10.1523/ENEURO.0218-23.2023. Print 2023 Nov.,Moon HJ,eNeuro,2023,2023/11/06,PMC10683533,,10.1523/ENEURO.0218-23.2023
37823346,Diverse functional interaction driven by control-default network hubs supports creative thinking,,,,,,"Zhuang K, Zeitlen DC, Beaty RE, Vatansever D, Chen Q, Qiu J.",Cereb Cortex. 2023 Nov 27;33(23):11206-11224. doi: 10.1093/cercor/bhad356.,Zhuang K,Cereb Cortex,2023,2023/10/12,,,10.1093/cercor/bhad356
36736882,The Role of Extra-motor Networks in Upper Limb Motor Performance Post-stroke,,,,,,"Mattos DJS, Rutlin J, Hong X, Zinn K, Shimony JS, Carter AR.",Neuroscience. 2023 Mar 15;514:1-13. doi: 10.1016/j.neuroscience.2023.01.033. Epub 2023 Feb 1.,Mattos DJS,Neuroscience,2023,2023/02/03,PMC11009936,NIHMS1971924,10.1016/j.neuroscience.2023.01.033
36963847,Concurrent- and After-Effects of Medial Temporal Lobe Stimulation on Directed Information Flow to and from Prefrontal and Parietal Cortices during Memory Formation,,,,,,"Das A, Menon V.",J Neurosci. 2023 Apr 26;43(17):3159-3175. doi: 10.1523/JNEUROSCI.1728-22.2023. Epub 2023 Mar 24.,Das A,J Neurosci,2023,2023/03/24,PMC10146497,,10.1523/JNEUROSCI.1728-22.2023
36693831,Neural substrates of continuous and discrete inhibitory control,,,,,,"Howlett JR, Park H, Paulus MP.",Transl Psychiatry. 2023 Jan 24;13(1):23. doi: 10.1038/s41398-022-02295-0.,Howlett JR,Transl Psychiatry,2023,2023/01/24,PMC9873791,,10.1038/s41398-022-02295-0
36918139,Task matters: Individual MEG signatures from naturalistic and neurophysiological brain states,,,,,,"Colenbier N, Sareen E, Del-Aguila Puntas T, Griffa A, Pellegrino G, Mantini D, Marinazzo D, Arcara G, Amico E.",Neuroimage. 2023 May 1;271:120021. doi: 10.1016/j.neuroimage.2023.120021. Epub 2023 Mar 13.,Colenbier N,Neuroimage,2023,2023/03/14,,,10.1016/j.neuroimage.2023.120021
36433876,Use of longitudinal functional MRI to demonstrate translocation of language function in patients with brain tumors,,,,,,"Quinones A, Jenabi M, Pasquini L, Peck KK, Moss NS, Brennan C, Tabar V, Holodny A.",J Neurosurg. 2022 Nov 25;139(1):29-37. doi: 10.3171/2022.10.JNS221212. Print 2023 Jul 1.,Quinones A,J Neurosurg,2022,2022/11/26,,,10.3171/2022.10.JNS221212
37622320,Rumination in bipolar disorder associated with brain network and behavioural measures of inhibitory executive control,,,,,,"Chou T, Dougherty DD, Nierenberg AA, Ghaznavi S.",Acta Neuropsychiatr. 2024 Feb;36(1):39-43. doi: 10.1017/neu.2023.36. Epub 2023 Aug 25.,Chou T,Acta Neuropsychiatr,2024,2023/08/25,,,10.1017/neu.2023.36
36995567,Prefrontal cortex activation by binge-eating status in individuals with obesity while attempting to reappraise responses to food using functional near infrared spectroscopy,,,,,,"Parker MN, Burton Murray H, Piers AD, Muratore A, Lowe MR, Manasse SM, Ayaz H, Juarascio AS.",Eat Weight Disord. 2023 Mar 30;28(1):34. doi: 10.1007/s40519-023-01558-z.,Parker MN,Eat Weight Disord,2023,2023/03/30,PMC10063505,,10.1007/s40519-023-01558-z
37474691,Timing of Allocentric and Egocentric Spatial Processing in Human Intracranial EEG,,,,,,"Moraresku S, Hammer J, Janca R, Jezdik P, Kalina A, Marusic P, Vlcek K.",Brain Topogr. 2023 Nov;36(6):870-889. doi: 10.1007/s10548-023-00989-2. Epub 2023 Jul 21.,Moraresku S,Brain Topogr,2023,2023/07/20,PMC10522529,,10.1007/s10548-023-00989-2
37252877,Working memory-related brain activity in cannabis use disorder: The role of cross-cultural differences in cannabis attitudes,,,,,,"Kroon E, Kuhns L, Colyer-Patel K, Filbey F, Cousijn J.",Addict Biol. 2023 Jun;28(6):e13283. doi: 10.1111/adb.13283.,Kroon E,Addict Biol,2023,2023/05/30,,,10.1111/adb.13283
35584784,Graph-theoretical insights into the effects of aging on the speech production network,,,,,,"Schill J, Simonyan K, Corsten M, Mathys C, Thiel C, Witt K.",Cereb Cortex. 2023 Feb 20;33(5):2162-2173. doi: 10.1093/cercor/bhac198.,Schill J,Cereb Cortex,2023,2022/05/18,PMC9977355,,10.1093/cercor/bhac198
37951951,A brain model of altered self-appraisal in social anxiety disorder,,,,,,"Jamieson AJ, Harrison BJ, Delahoy R, Schmaal L, Felmingham KL, Phillips L, Davey CG.",Transl Psychiatry. 2023 Nov 11;13(1):344. doi: 10.1038/s41398-023-02644-7.,Jamieson AJ,Transl Psychiatry,2023,2023/11/11,PMC10640593,,10.1038/s41398-023-02644-7
36529785,DeepEOR: automated perioperative volumetric assessment of variable grade gliomas using deep learning,,,,,,"Zanier O, Da Mutten R, Vieli M, Regli L, Serra C, Staartjes VE.",Acta Neurochir (Wien). 2023 Feb;165(2):555-566. doi: 10.1007/s00701-022-05446-w. Epub 2022 Dec 19.,Zanier O,Acta Neurochir (Wien),2023,2022/12/18,PMC9922220,,10.1007/s00701-022-05446-w
37319026,Renal Mass Imaging with MRI Clear Cell Likelihood Score: A User's Guide,,,,,,"Shetty AS, Fraum TJ, Ballard DH, Hoegger MJ, Itani M, Rajput MZ, Lanier MH, Cusworth BM, Mehrsheikh AL, Cabrera-Lebron JA, Chu J, Cunningham CR, Hirschi RS, Mokkarala M, Unteriner JG, Kim EH, Siegel CL, Ludwig DR.",Radiographics. 2023 Jul;43(7):e220209. doi: 10.1148/rg.220209.,Shetty AS,Radiographics,2023,2023/06/15,,,10.1148/rg.220209
37540061,Age-related learning difficulty through trial-and-error method associated with decreased default mode network integration in healthy middle-aged adults,,,,,,"Yamashita M, Shimokawa T, Tanemura R.",J Clin Exp Neuropsychol. 2023 May;45(4):433-442. doi: 10.1080/13803395.2023.2242106. Epub 2023 Aug 4.,Yamashita M,J Clin Exp Neuropsychol,2023,2023/08/04,,,10.1080/13803395.2023.2242106
36907040,"Predicting muscle invasion in bladder cancer based on MRI: A comparison of radiomics, and single-task and multi-task deep learning",,,,,,"Li J, Qiu Z, Cao K, Deng L, Zhang W, Xie C, Yang S, Yue P, Zhong J, Lyu J, Huang X, Zhang K, Zou Y, Huang B.",Comput Methods Programs Biomed. 2023 May;233:107466. doi: 10.1016/j.cmpb.2023.107466. Epub 2023 Mar 5.,Li J,Comput Methods Programs Biomed,2023,2023/03/12,,,10.1016/j.cmpb.2023.107466
37740132,Automatic segmentation of brain glioma based on XY-Net,,,,,,"Xu W, Liu J, Fan B.",Med Biol Eng Comput. 2024 Jan;62(1):153-166. doi: 10.1007/s11517-023-02927-7. Epub 2023 Sep 23.,Xu W,Med Biol Eng Comput,2024,2023/09/22,,,10.1007/s11517-023-02927-7
36736199,Association between reward-related functional connectivity and tri-level mood and anxiety symptoms,,,,,,"Anderson Z, Damme KSF, Carroll AL, Ka-Yi Chat I, Young KS, Craske MG, Bookheimer S, Zinbarg R, Nusslock R.",Neuroimage Clin. 2023;37:103335. doi: 10.1016/j.nicl.2023.103335. Epub 2023 Jan 27.,Anderson Z,Neuroimage Clin,2023,2023/02/03,PMC9926301,,10.1016/j.nicl.2023.103335
37150052,Neural correlates underlying preference changes induced by food Go/No-Go training,,,,,,"Wu Q, Xia H, Shields GS, Nie H, Li J, Chen H, Yang Y.",Appetite. 2023 Jul 1;186:106578. doi: 10.1016/j.appet.2023.106578. Epub 2023 May 5.,Wu Q,Appetite,2023,2023/05/07,,,10.1016/j.appet.2023.106578
35172913,Antisocial behavior is associated with reduced frontoparietal activity to loss in a population-based sample of adolescents,,,,,,"Murray L, Lopez-Duran NL, Mitchell C, Monk CS, Hyde LW.",Psychol Med. 2023 Jun;53(8):3652-3660. doi: 10.1017/S0033291722000307. Epub 2022 Feb 17.,Murray L,Psychol Med,2023,2022/02/17,PMC9381639,NIHMS1818404,10.1017/S0033291722000307
37268289,Representing creative thought: A representational similarity analysis of creative idea generation and evaluation,,,,,,"Matheson HE, Kenett YN, Gerver C, Beaty RE.",Neuropsychologia. 2023 Aug 13;187:108587. doi: 10.1016/j.neuropsychologia.2023.108587. Epub 2023 May 31.,Matheson HE,Neuropsychologia,2023,2023/06/02,,,10.1016/j.neuropsychologia.2023.108587
37395724,Large-scale neural dynamics in a shared low-dimensional state space reflect cognitive and attentional dynamics,,,,,,"Song H, Shim WM, Rosenberg MD.",Elife. 2023 Jul 3;12:e85487. doi: 10.7554/eLife.85487.,Song H,Elife,2023,2023/07/03,PMC10400080,,10.7554/eLife.85487
36634594,(13)C NMR metabolomics: J-resolved STOCSY meets INADEQUATE,,,,,,"Uchimiya M, Olofsson M, Powers MA, Hopkinson BM, Moran MA, Edison AS.",J Magn Reson. 2023 Feb;347:107365. doi: 10.1016/j.jmr.2022.107365. Epub 2022 Dec 31.,Uchimiya M,J Magn Reson,2023,2023/01/12,,,10.1016/j.jmr.2022.107365
37868750,Classification of Brain Tumor Images Using CNN,,,,,,"Gupta M, Sharma SK, Sampada GC.",Comput Intell Neurosci. 2023 Oct 12;2023:2002855. doi: 10.1155/2023/2002855. eCollection 2023.,Gupta M,Comput Intell Neurosci,2023,2023/10/23,PMC10586900,,10.1155/2023/2002855
37084399,Brain connectivity during social exclusion differs depending on the closeness within a triad among older adults living in a village,,,,,,"Kim H, Kwak S, Baek EC, Oh N, Baldina E, Youm Y, Chey J.",Soc Cogn Affect Neurosci. 2023 Apr 21;18(1):nsad015. doi: 10.1093/scan/nsad015.,Kim H,Soc Cogn Affect Neurosci,2023,2023/04/21,PMC10121205,,10.1093/scan/nsad015
36702212,Neural representations of vicarious rewards are linked to interoception and prosocial behaviour,,,,,,"Contreras-Huerta LS, Coll MP, Bird G, Yu H, Prosser A, Lockwood PL, Murphy J, Crockett MJ, Apps MAJ.",Neuroimage. 2023 Apr 1;269:119881. doi: 10.1016/j.neuroimage.2023.119881. Epub 2023 Jan 23.,Contreras-Huerta LS,Neuroimage,2023,2023/01/26,,,10.1016/j.neuroimage.2023.119881
